delivery_id,order_id,expected_date,delivery_date,delivery_status,delay_days
D082989,O098695,2023-05-21,2023-05-23,Delayed,2
D082990,O098696,2023-04-25,2023-04-25,On-Time,0
D082991,O098697,2023-05-30,2023-05-30,On-Time,0
D082992,O098698,2023-05-26,2023-05-26,On-Time,0
D082993,O098699,2023-04-05,2023-04-08,Delayed,3
D082994,O098700,2023-08-10,2023-08-13,Delayed,3
D082995,O098701,2023-04-10,2023-04-10,On-Time,0
D082996,O098702,2023-09-15,2023-09-15,On-Time,0
D082997,O098704,2023-04-04,2023-04-08,Delayed,4
D082998,O098705,2023-12-05,2023-12-05,On-Time,0
D082999,O098706,2023-05-08,2023-05-08,On-Time,0
D083000,O098707,2023-04-15,2023-04-15,On-Time,0
D083001,O098708,2023-04-21,2023-04-21,On-Time,0
D083002,O098709,2023-08-16,2023-08-20,Delayed,4
D083003,O098712,2023-08-01,2023-08-04,Delayed,3
D083004,O098713,2023-12-17,2023-12-17,On-Time,0
D083005,O098715,2023-01-31,2023-01-31,On-Time,0
D083006,O098718,2023-02-22,2023-02-25,Delayed,3
D083007,O098719,2023-06-20,2023-06-20,On-Time,0
D083008,O098721,2023-11-18,2023-11-18,On-Time,0
D083009,O098722,2024-01-01,2024-01-01,On-Time,0
D083010,O098723,2023-07-05,2023-07-06,Delayed,1
D083011,O098724,2023-04-13,2023-04-13,On-Time,0
D083012,O098725,2023-06-11,2023-06-11,On-Time,0
D083013,O098726,2023-02-17,2023-02-17,On-Time,0
D083014,O098727,2023-10-26,2023-10-28,Delayed,2
D083015,O098729,2023-05-03,2023-05-06,Delayed,3
D083016,O098730,2023-05-14,2023-05-17,Delayed,3
D083017,O098731,2023-09-03,2023-09-06,Delayed,3
D083018,O098732,2023-09-24,2023-09-24,On-Time,0
D083019,O098733,2023-11-16,2023-11-16,On-Time,0
D083020,O098734,2023-09-28,2023-09-28,On-Time,0
D083021,O098735,2023-09-12,2023-09-15,Delayed,3
D083022,O098736,2023-03-05,2023-03-06,Delayed,1
D083023,O098737,2023-01-21,2023-01-21,On-Time,0
D083024,O098740,2023-08-19,2023-08-19,On-Time,0
D083025,O098741,2023-02-18,2023-02-18,On-Time,0
D083026,O098743,2023-08-16,2023-08-16,On-Time,0
D083027,O098744,2023-09-23,2023-09-23,On-Time,0
D083028,O098745,2023-12-03,2023-12-03,On-Time,0
D083029,O098746,2023-09-30,2023-09-30,On-Time,0
D083030,O098747,2023-07-13,2023-07-13,On-Time,0
D083031,O098748,2023-04-11,2023-04-11,On-Time,0
D083032,O098749,2023-11-11,2023-11-11,On-Time,0
D083033,O098750,2023-09-10,2023-09-10,On-Time,0
D083034,O098751,2023-06-25,2023-06-25,On-Time,0
D083035,O098753,2023-02-07,2023-02-07,On-Time,0
D083036,O098754,2023-03-31,2023-03-31,On-Time,0
D083037,O098755,2023-08-29,2023-08-29,On-Time,0
D083038,O098756,2023-09-09,2023-09-09,On-Time,0
D083039,O098757,2023-03-14,2023-03-14,On-Time,0
D083040,O098758,2023-03-16,2023-03-17,Delayed,1
D083041,O098759,2023-02-20,2023-02-20,On-Time,0
D083042,O098760,2023-03-19,2023-03-19,On-Time,0
D083043,O098761,2023-07-17,2023-07-17,On-Time,0
D083044,O098763,2023-10-15,2023-10-15,On-Time,0
D083045,O098764,2023-06-05,2023-06-05,On-Time,0
D083046,O098765,2023-03-22,2023-03-22,On-Time,0
D083047,O098766,2023-12-10,2023-12-10,On-Time,0
D083048,O098767,2024-01-01,2024-01-01,On-Time,0
D083049,O098768,2023-11-14,2023-11-14,On-Time,0
D083050,O098769,2023-03-14,2023-03-14,On-Time,0
D083051,O098770,2023-07-30,2023-07-30,On-Time,0
D083052,O098771,2023-01-27,2023-01-27,On-Time,0
D083053,O098773,2023-10-26,2023-10-26,On-Time,0
D083054,O098774,2023-06-01,2023-06-01,On-Time,0
D083055,O098775,2023-07-07,2023-07-07,On-Time,0
D083056,O098776,2023-07-24,2023-07-24,On-Time,0
D083057,O098777,2023-02-11,2023-02-11,On-Time,0
D083058,O098780,2023-02-15,2023-02-15,On-Time,0
D083059,O098781,2023-09-11,2023-09-11,On-Time,0
D083060,O098782,2023-12-17,2023-12-17,On-Time,0
D083061,O098783,2023-03-18,2023-03-18,On-Time,0
D083062,O098785,2023-09-07,2023-09-07,On-Time,0
D083063,O098787,2023-03-15,2023-03-15,On-Time,0
D083064,O098788,2023-08-04,2023-08-04,On-Time,0
D083065,O098789,2023-08-01,2023-08-01,On-Time,0
D083066,O098790,2023-09-09,2023-09-09,On-Time,0
D083067,O098791,2023-12-19,2023-12-19,On-Time,0
D083068,O098792,2023-09-12,2023-09-12,On-Time,0
D083069,O098793,2023-01-23,2023-01-23,On-Time,0
D083070,O098794,2023-08-04,2023-08-04,On-Time,0
D083071,O098795,2023-03-23,2023-03-23,On-Time,0
D083072,O098796,2023-11-02,2023-11-02,On-Time,0
D083073,O098797,2023-07-29,2023-07-29,On-Time,0
D083074,O098798,2023-01-21,2023-01-24,Delayed,3
D083075,O098799,2023-09-27,2023-09-27,On-Time,0
D083076,O098801,2023-04-23,2023-04-23,On-Time,0
D083077,O098803,2023-05-21,2023-05-21,On-Time,0
D083078,O098804,2023-09-03,2023-09-03,On-Time,0
D083079,O098805,2023-09-04,2023-09-04,On-Time,0
D083080,O098806,2023-05-30,2023-05-30,On-Time,0
D083081,O098807,2023-12-16,2023-12-16,On-Time,0
D083082,O098808,2023-12-11,2023-12-11,On-Time,0
D083083,O098809,2023-12-07,2023-12-07,On-Time,0
D083084,O098810,2023-08-24,2023-08-24,On-Time,0
D083085,O098813,2023-01-18,2023-01-18,On-Time,0
D083086,O098814,2023-01-20,2023-01-20,On-Time,0
D083087,O098815,2023-09-09,2023-09-09,On-Time,0
D083088,O098816,2023-06-05,2023-06-05,On-Time,0
D083089,O098817,2023-03-30,2023-03-30,On-Time,0
D083090,O098818,2023-12-06,2023-12-06,On-Time,0
D083091,O098819,2023-04-15,2023-04-15,On-Time,0
D083092,O098820,2023-03-04,2023-03-04,On-Time,0
D083093,O098821,2023-11-08,2023-11-09,Delayed,1
D083094,O098823,2023-11-22,2023-11-22,On-Time,0
D083095,O098824,2023-04-04,2023-04-04,On-Time,0
D083096,O098825,2023-05-16,2023-05-16,On-Time,0
D083097,O098826,2023-04-16,2023-04-16,On-Time,0
D083098,O098827,2023-09-02,2023-09-02,On-Time,0
D083099,O098828,2023-08-14,2023-08-14,On-Time,0
D083100,O098829,2023-01-17,2023-01-17,On-Time,0
D083101,O098830,2023-09-20,2023-09-20,On-Time,0
D083102,O098831,2023-06-11,2023-06-13,Delayed,2
D083103,O098832,2023-01-17,2023-01-17,On-Time,0
D083104,O098833,2023-12-18,2023-12-18,On-Time,0
D083105,O098834,2023-09-01,2023-09-01,On-Time,0
D083106,O098838,2023-04-05,2023-04-05,On-Time,0
D083107,O098839,2023-07-31,2023-07-31,On-Time,0
D083108,O098840,2023-04-15,2023-04-15,On-Time,0
D083109,O098842,2023-08-21,2023-08-21,On-Time,0
D083110,O098843,2023-06-09,2023-06-09,On-Time,0
D083111,O098845,2023-03-11,2023-03-11,On-Time,0
D083112,O098846,2023-02-04,2023-02-06,Delayed,2
D083113,O098847,2023-06-27,2023-06-27,On-Time,0
D083114,O098848,2023-05-05,2023-05-09,Delayed,4
D083115,O098849,2023-08-04,2023-08-04,On-Time,0
D083116,O098850,2023-08-10,2023-08-10,On-Time,0
D083117,O098851,2023-09-24,2023-09-24,On-Time,0
D083118,O098852,2023-11-21,2023-11-21,On-Time,0
D083119,O098854,2023-06-04,2023-06-04,On-Time,0
D083120,O098855,2023-02-17,2023-02-17,On-Time,0
D083121,O098856,2023-06-29,2023-06-29,On-Time,0
D083122,O098857,2023-10-05,2023-10-05,On-Time,0
D083123,O098859,2023-11-08,2023-11-08,On-Time,0
D083124,O098860,2023-01-27,2023-01-27,On-Time,0
D083125,O098861,2023-01-13,2023-01-13,On-Time,0
D083126,O098862,2023-03-09,2023-03-09,On-Time,0
D083127,O098863,2023-07-02,2023-07-02,On-Time,0
D083128,O098864,2023-05-14,2023-05-14,On-Time,0
D083129,O098865,2023-03-05,2023-03-05,On-Time,0
D083130,O098866,2023-07-22,2023-07-22,On-Time,0
D083131,O098867,2023-07-29,2023-07-29,On-Time,0
D083132,O098868,2023-06-03,2023-06-03,On-Time,0
D083133,O098870,2023-12-23,2023-12-23,On-Time,0
D083134,O098871,2023-01-29,2023-02-01,Delayed,3
D083135,O098872,2023-02-07,2023-02-07,On-Time,0
D083136,O098874,2023-06-24,2023-06-24,On-Time,0
D083137,O098875,2023-12-28,2023-12-28,On-Time,0
D083138,O098877,2023-04-02,2023-04-02,On-Time,0
D083139,O098878,2023-11-28,2023-11-29,Delayed,1
D083140,O098879,2023-07-19,2023-07-19,On-Time,0
D083141,O098881,2023-01-13,2023-01-13,On-Time,0
D083142,O098882,2023-07-16,2023-07-16,On-Time,0
D083143,O098883,2023-10-05,2023-10-05,On-Time,0
D083144,O098885,2023-02-06,2023-02-06,On-Time,0
D083145,O098887,2023-02-16,2023-02-16,On-Time,0
D083146,O098888,2023-10-21,2023-10-21,On-Time,0
D083147,O098890,2023-02-22,2023-02-26,Delayed,4
D083148,O098892,2023-11-26,2023-11-26,On-Time,0
D083149,O098893,2023-02-05,2023-02-05,On-Time,0
D083150,O098894,2023-07-30,2023-07-30,On-Time,0
D083151,O098896,2023-08-25,2023-08-25,On-Time,0
D083152,O098897,2023-08-18,2023-08-18,On-Time,0
D083153,O098899,2023-03-04,2023-03-04,On-Time,0
D083154,O098900,2023-10-28,2023-10-28,On-Time,0
D083155,O098901,2023-12-05,2023-12-05,On-Time,0
D083156,O098902,2023-05-06,2023-05-06,On-Time,0
D083157,O098904,2023-09-16,2023-09-16,On-Time,0
D083158,O098905,2023-12-09,2023-12-09,On-Time,0
D083159,O098906,2023-07-09,2023-07-09,On-Time,0
D083160,O098907,2023-03-20,2023-03-20,On-Time,0
D083161,O098908,2023-03-10,2023-03-10,On-Time,0
D083162,O098909,2023-12-27,2023-12-27,On-Time,0
D083163,O098910,2023-09-04,2023-09-04,On-Time,0
D083164,O098911,2023-12-26,2023-12-26,On-Time,0
D083165,O098912,2023-03-09,2023-03-09,On-Time,0
D083166,O098913,2023-11-09,2023-11-09,On-Time,0
D083167,O098914,2023-01-03,2023-01-03,On-Time,0
D083168,O098915,2023-08-20,2023-08-20,On-Time,0
D083169,O098916,2023-09-01,2023-09-01,On-Time,0
D083170,O098918,2023-05-03,2023-05-03,On-Time,0
D083171,O098919,2023-09-23,2023-09-23,On-Time,0
D083172,O098920,2023-08-14,2023-08-14,On-Time,0
D083173,O098921,2023-10-19,2023-10-19,On-Time,0
D083174,O098922,2023-05-25,2023-05-25,On-Time,0
D083175,O098923,2023-05-05,2023-05-05,On-Time,0
D083176,O098924,2023-02-04,2023-02-04,On-Time,0
D083177,O098925,2023-07-14,2023-07-14,On-Time,0
D083178,O098926,2023-10-23,2023-10-23,On-Time,0
D083179,O098927,2023-12-25,2023-12-25,On-Time,0
D083180,O098928,2023-08-31,2023-09-04,Delayed,4
D083181,O098929,2023-01-03,2023-01-03,On-Time,0
D083182,O098930,2023-09-05,2023-09-09,Delayed,4
D083183,O098931,2023-11-15,2023-11-15,On-Time,0
D083184,O098932,2023-03-26,2023-03-26,On-Time,0
D083185,O098933,2023-03-01,2023-03-02,Delayed,1
D083186,O098934,2023-01-19,2023-01-19,On-Time,0
D083187,O098935,2023-05-03,2023-05-03,On-Time,0
D083188,O098936,2023-09-23,2023-09-23,On-Time,0
D083189,O098937,2023-04-09,2023-04-09,On-Time,0
D083190,O098938,2023-07-18,2023-07-18,On-Time,0
D083191,O098939,2023-07-29,2023-07-29,On-Time,0
D083192,O098940,2023-07-06,2023-07-06,On-Time,0
D083193,O098941,2023-12-01,2023-12-01,On-Time,0
D083194,O098942,2023-09-23,2023-09-23,On-Time,0
D083195,O098944,2023-09-10,2023-09-10,On-Time,0
D083196,O098945,2023-04-22,2023-04-22,On-Time,0
D083197,O098946,2023-12-27,2023-12-27,On-Time,0
D083198,O098947,2023-01-10,2023-01-10,On-Time,0
D083199,O098948,2023-03-19,2023-03-19,On-Time,0
D083200,O098949,2023-05-15,2023-05-15,On-Time,0
D083201,O098951,2023-02-28,2023-02-28,On-Time,0
D083202,O098952,2023-06-25,2023-06-25,On-Time,0
D083203,O098953,2023-11-04,2023-11-05,Delayed,1
D083204,O098955,2023-07-28,2023-07-29,Delayed,1
D083205,O098958,2023-01-27,2023-01-27,On-Time,0
D083206,O098959,2023-12-26,2023-12-26,On-Time,0
D083207,O098960,2023-11-14,2023-11-18,Delayed,4
D083208,O098961,2023-11-30,2023-11-30,On-Time,0
D083209,O098962,2023-04-16,2023-04-16,On-Time,0
D083210,O098964,2023-10-05,2023-10-05,On-Time,0
D083211,O098965,2023-09-23,2023-09-25,Delayed,2
D083212,O098966,2023-04-22,2023-04-23,Delayed,1
D083213,O098967,2023-11-19,2023-11-23,Delayed,4
D083214,O098969,2023-05-09,2023-05-09,On-Time,0
D083215,O098971,2023-04-19,2023-04-19,On-Time,0
D083216,O098972,2023-05-03,2023-05-03,On-Time,0
D083217,O098973,2023-03-22,2023-03-22,On-Time,0
D083218,O098974,2023-03-08,2023-03-08,On-Time,0
D083219,O098976,2023-12-28,2023-12-28,On-Time,0
D083220,O098977,2023-04-01,2023-04-01,On-Time,0
D083221,O098978,2023-03-31,2023-03-31,On-Time,0
D083222,O098979,2023-09-29,2023-09-29,On-Time,0
D083223,O098980,2023-08-14,2023-08-14,On-Time,0
D083224,O098981,2023-11-14,2023-11-14,On-Time,0
D083225,O098983,2023-03-29,2023-03-29,On-Time,0
D083226,O098984,2023-04-02,2023-04-02,On-Time,0
D083227,O098986,2023-05-12,2023-05-15,Delayed,3
D083228,O098987,2023-04-07,2023-04-07,On-Time,0
D083229,O098988,2023-08-04,2023-08-04,On-Time,0
D083230,O098989,2023-09-07,2023-09-07,On-Time,0
D083231,O098991,2023-03-15,2023-03-15,On-Time,0
D083232,O098992,2023-10-24,2023-10-24,On-Time,0
D083233,O098993,2023-07-07,2023-07-07,On-Time,0
D083234,O098994,2023-11-24,2023-11-28,Delayed,4
D083235,O098995,2023-09-04,2023-09-04,On-Time,0
D083236,O098996,2023-06-27,2023-06-29,Delayed,2
D083237,O098997,2023-09-22,2023-09-24,Delayed,2
D083238,O098998,2023-10-28,2023-10-28,On-Time,0
D083239,O098999,2023-07-11,2023-07-11,On-Time,0
D083240,O099000,2023-11-16,2023-11-18,Delayed,2
D083241,O099001,2023-11-19,2023-11-19,On-Time,0
D083242,O099002,2023-04-10,2023-04-10,On-Time,0
D083243,O099003,2023-04-30,2023-04-30,On-Time,0
D083244,O099004,2023-07-12,2023-07-12,On-Time,0
D083245,O099005,2023-09-24,2023-09-24,On-Time,0
D083246,O099006,2023-12-23,2023-12-23,On-Time,0
D083247,O099007,2023-05-11,2023-05-11,On-Time,0
D083248,O099008,2023-11-24,2023-11-24,On-Time,0
D083249,O099009,2023-03-05,2023-03-07,Delayed,2
D083250,O099010,2023-03-31,2023-03-31,On-Time,0
D083251,O099011,2023-09-29,2023-09-29,On-Time,0
D083252,O099012,2023-06-18,2023-06-18,On-Time,0
D083253,O099013,2023-12-17,2023-12-20,Delayed,3
D083254,O099014,2023-11-04,2023-11-04,On-Time,0
D083255,O099015,2023-05-09,2023-05-09,On-Time,0
D083256,O099016,2023-12-18,2023-12-18,On-Time,0
D083257,O099017,2023-11-15,2023-11-15,On-Time,0
D083258,O099018,2023-08-03,2023-08-03,On-Time,0
D083259,O099019,2023-12-17,2023-12-17,On-Time,0
D083260,O099020,2023-07-29,2023-07-29,On-Time,0
D083261,O099021,2023-05-21,2023-05-22,Delayed,1
D083262,O099022,2023-01-06,2023-01-06,On-Time,0
D083263,O099023,2023-02-10,2023-02-10,On-Time,0
D083264,O099024,2023-04-17,2023-04-17,On-Time,0
D083265,O099026,2023-11-11,2023-11-11,On-Time,0
D083266,O099027,2023-04-09,2023-04-09,On-Time,0
D083267,O099029,2023-06-05,2023-06-05,On-Time,0
D083268,O099030,2023-07-03,2023-07-03,On-Time,0
D083269,O099031,2023-07-16,2023-07-16,On-Time,0
D083270,O099032,2023-03-15,2023-03-15,On-Time,0
D083271,O099034,2023-04-19,2023-04-19,On-Time,0
D083272,O099035,2023-05-24,2023-05-24,On-Time,0
D083273,O099037,2023-12-18,2023-12-18,On-Time,0
D083274,O099038,2023-07-06,2023-07-06,On-Time,0
D083275,O099039,2023-10-21,2023-10-21,On-Time,0
D083276,O099040,2023-08-28,2023-08-28,On-Time,0
D083277,O099041,2023-04-13,2023-04-13,On-Time,0
D083278,O099042,2023-07-23,2023-07-27,Delayed,4
D083279,O099043,2023-05-02,2023-05-02,On-Time,0
D083280,O099044,2023-12-14,2023-12-14,On-Time,0
D083281,O099045,2023-09-29,2023-09-29,On-Time,0
D083282,O099046,2023-11-15,2023-11-15,On-Time,0
D083283,O099047,2023-09-02,2023-09-02,On-Time,0
D083284,O099048,2023-09-26,2023-09-26,On-Time,0
D083285,O099050,2023-12-21,2023-12-21,On-Time,0
D083286,O099051,2023-03-11,2023-03-11,On-Time,0
D083287,O099052,2023-05-06,2023-05-06,On-Time,0
D083288,O099053,2023-12-31,2023-12-31,On-Time,0
D083289,O099054,2023-06-09,2023-06-09,On-Time,0
D083290,O099055,2023-03-09,2023-03-11,Delayed,2
D083291,O099057,2023-11-23,2023-11-23,On-Time,0
D083292,O099058,2023-09-17,2023-09-19,Delayed,2
D083293,O099059,2023-01-09,2023-01-09,On-Time,0
D083294,O099060,2023-06-06,2023-06-06,On-Time,0
D083295,O099061,2023-08-19,2023-08-20,Delayed,1
D083296,O099062,2023-01-29,2023-01-29,On-Time,0
D083297,O099063,2023-07-28,2023-07-28,On-Time,0
D083298,O099065,2023-08-23,2023-08-23,On-Time,0
D083299,O099066,2023-01-12,2023-01-12,On-Time,0
D083300,O099067,2023-09-27,2023-09-27,On-Time,0
D083301,O099068,2023-05-15,2023-05-15,On-Time,0
D083302,O099069,2023-04-23,2023-04-24,Delayed,1
D083303,O099070,2023-01-28,2023-01-31,Delayed,3
D083304,O099071,2023-04-19,2023-04-21,Delayed,2
D083305,O099072,2023-11-25,2023-11-25,On-Time,0
D083306,O099073,2023-03-25,2023-03-25,On-Time,0
D083307,O099074,2023-03-30,2023-03-30,On-Time,0
D083308,O099075,2023-04-01,2023-04-01,On-Time,0
D083309,O099077,2023-04-03,2023-04-03,On-Time,0
D083310,O099078,2023-07-06,2023-07-06,On-Time,0
D083311,O099079,2023-12-12,2023-12-12,On-Time,0
D083312,O099080,2023-03-12,2023-03-13,Delayed,1
D083313,O099081,2023-01-05,2023-01-05,On-Time,0
D083314,O099082,2023-09-13,2023-09-14,Delayed,1
D083315,O099084,2023-10-19,2023-10-19,On-Time,0
D083316,O099085,2023-01-22,2023-01-23,Delayed,1
D083317,O099087,2023-06-17,2023-06-17,On-Time,0
D083318,O099088,2023-05-06,2023-05-06,On-Time,0
D083319,O099090,2023-08-19,2023-08-20,Delayed,1
D083320,O099091,2023-05-06,2023-05-06,On-Time,0
D083321,O099092,2023-07-07,2023-07-07,On-Time,0
D083322,O099093,2023-12-25,2023-12-25,On-Time,0
D083323,O099094,2023-12-23,2023-12-26,Delayed,3
D083324,O099095,2023-11-30,2023-11-30,On-Time,0
D083325,O099096,2023-05-06,2023-05-06,On-Time,0
D083326,O099098,2023-06-15,2023-06-15,On-Time,0
D083327,O099100,2023-07-08,2023-07-08,On-Time,0
D083328,O099101,2023-01-17,2023-01-17,On-Time,0
D083329,O099103,2023-08-06,2023-08-07,Delayed,1
D083330,O099104,2023-12-31,2024-01-01,Delayed,1
D083331,O099105,2023-07-26,2023-07-26,On-Time,0
D083332,O099106,2023-07-10,2023-07-10,On-Time,0
D083333,O099107,2023-11-17,2023-11-17,On-Time,0
D083334,O099108,2023-04-09,2023-04-09,On-Time,0
D083335,O099109,2023-01-25,2023-01-25,On-Time,0
D083336,O099110,2023-12-25,2023-12-25,On-Time,0
D083337,O099111,2023-10-01,2023-10-01,On-Time,0
D083338,O099113,2023-07-20,2023-07-20,On-Time,0
D083339,O099114,2023-10-21,2023-10-21,On-Time,0
D083340,O099115,2023-08-18,2023-08-18,On-Time,0
D083341,O099116,2023-09-24,2023-09-27,Delayed,3
D083342,O099118,2023-09-26,2023-09-26,On-Time,0
D083343,O099119,2023-07-25,2023-07-25,On-Time,0
D083344,O099120,2023-03-07,2023-03-07,On-Time,0
D083345,O099121,2023-09-26,2023-09-26,On-Time,0
D083346,O099122,2023-06-29,2023-07-03,Delayed,4
D083347,O099123,2023-09-10,2023-09-10,On-Time,0
D083348,O099124,2023-04-19,2023-04-19,On-Time,0
D083349,O099125,2023-06-22,2023-06-22,On-Time,0
D083350,O099126,2023-10-24,2023-10-24,On-Time,0
D083351,O099127,2023-06-17,2023-06-17,On-Time,0
D083352,O099128,2023-06-24,2023-06-24,On-Time,0
D083353,O099129,2023-03-05,2023-03-05,On-Time,0
D083354,O099130,2023-02-03,2023-02-03,On-Time,0
D083355,O099131,2023-04-30,2023-04-30,On-Time,0
D083356,O099132,2023-04-18,2023-04-18,On-Time,0
D083357,O099133,2023-01-16,2023-01-16,On-Time,0
D083358,O099134,2023-10-29,2023-10-29,On-Time,0
D083359,O099135,2023-06-05,2023-06-05,On-Time,0
D083360,O099136,2023-09-16,2023-09-16,On-Time,0
D083361,O099137,2023-08-13,2023-08-13,On-Time,0
D083362,O099138,2023-09-25,2023-09-27,Delayed,2
D083363,O099139,2023-04-12,2023-04-12,On-Time,0
D083364,O099140,2023-10-29,2023-10-29,On-Time,0
D083365,O099141,2023-10-08,2023-10-08,On-Time,0
D083366,O099144,2023-09-07,2023-09-07,On-Time,0
D083367,O099145,2023-10-05,2023-10-05,On-Time,0
D083368,O099146,2023-07-23,2023-07-23,On-Time,0
D083369,O099147,2023-07-28,2023-07-28,On-Time,0
D083370,O099149,2023-08-15,2023-08-15,On-Time,0
D083371,O099150,2023-04-09,2023-04-09,On-Time,0
D083372,O099151,2023-10-02,2023-10-02,On-Time,0
D083373,O099152,2023-01-09,2023-01-09,On-Time,0
D083374,O099153,2023-08-03,2023-08-03,On-Time,0
D083375,O099154,2023-02-01,2023-02-01,On-Time,0
D083376,O099155,2023-06-04,2023-06-05,Delayed,1
D083377,O099156,2023-09-28,2023-09-28,On-Time,0
D083378,O099157,2023-05-24,2023-05-24,On-Time,0
D083379,O099158,2023-10-03,2023-10-03,On-Time,0
D083380,O099159,2023-10-26,2023-10-26,On-Time,0
D083381,O099160,2023-01-18,2023-01-18,On-Time,0
D083382,O099161,2023-10-04,2023-10-04,On-Time,0
D083383,O099162,2023-03-06,2023-03-06,On-Time,0
D083384,O099163,2023-12-20,2023-12-20,On-Time,0
D083385,O099164,2023-02-14,2023-02-14,On-Time,0
D083386,O099165,2023-06-10,2023-06-10,On-Time,0
D083387,O099166,2023-09-15,2023-09-17,Delayed,2
D083388,O099167,2023-07-07,2023-07-08,Delayed,1
D083389,O099168,2023-09-18,2023-09-18,On-Time,0
D083390,O099169,2023-09-29,2023-09-29,On-Time,0
D083391,O099170,2023-11-05,2023-11-05,On-Time,0
D083392,O099171,2023-05-23,2023-05-23,On-Time,0
D083393,O099172,2023-04-07,2023-04-07,On-Time,0
D083394,O099173,2023-12-14,2023-12-14,On-Time,0
D083395,O099174,2023-12-17,2023-12-17,On-Time,0
D083396,O099175,2023-07-31,2023-08-04,Delayed,4
D083397,O099176,2023-01-12,2023-01-12,On-Time,0
D083398,O099177,2023-10-31,2023-10-31,On-Time,0
D083399,O099178,2023-03-16,2023-03-20,Delayed,4
D083400,O099179,2023-02-23,2023-02-23,On-Time,0
D083401,O099180,2023-11-20,2023-11-20,On-Time,0
D083402,O099181,2023-11-22,2023-11-22,On-Time,0
D083403,O099182,2023-10-12,2023-10-12,On-Time,0
D083404,O099183,2023-06-24,2023-06-24,On-Time,0
D083405,O099184,2024-01-02,2024-01-02,On-Time,0
D083406,O099186,2023-04-01,2023-04-01,On-Time,0
D083407,O099187,2023-02-03,2023-02-07,Delayed,4
D083408,O099189,2023-10-26,2023-10-26,On-Time,0
D083409,O099190,2023-05-05,2023-05-05,On-Time,0
D083410,O099191,2023-12-16,2023-12-16,On-Time,0
D083411,O099192,2023-03-06,2023-03-06,On-Time,0
D083412,O099193,2023-05-02,2023-05-02,On-Time,0
D083413,O099194,2023-11-20,2023-11-20,On-Time,0
D083414,O099195,2023-11-05,2023-11-05,On-Time,0
D083415,O099197,2023-03-10,2023-03-10,On-Time,0
D083416,O099198,2023-11-24,2023-11-24,On-Time,0
D083417,O099201,2023-10-11,2023-10-11,On-Time,0
D083418,O099202,2023-01-02,2023-01-02,On-Time,0
D083419,O099203,2023-10-11,2023-10-11,On-Time,0
D083420,O099204,2023-10-07,2023-10-08,Delayed,1
D083421,O099205,2023-01-11,2023-01-11,On-Time,0
D083422,O099206,2023-06-29,2023-06-29,On-Time,0
D083423,O099207,2023-11-10,2023-11-10,On-Time,0
D083424,O099208,2023-07-21,2023-07-21,On-Time,0
D083425,O099209,2023-06-06,2023-06-08,Delayed,2
D083426,O099211,2023-10-10,2023-10-10,On-Time,0
D083427,O099213,2023-03-08,2023-03-08,On-Time,0
D083428,O099214,2023-02-09,2023-02-09,On-Time,0
D083429,O099215,2023-12-26,2023-12-26,On-Time,0
D083430,O099216,2023-02-07,2023-02-07,On-Time,0
D083431,O099218,2023-05-08,2023-05-08,On-Time,0
D083432,O099219,2023-10-23,2023-10-23,On-Time,0
D083433,O099220,2023-06-23,2023-06-23,On-Time,0
D083434,O099221,2023-12-26,2023-12-26,On-Time,0
D083435,O099222,2023-05-13,2023-05-13,On-Time,0
D083436,O099223,2023-05-06,2023-05-06,On-Time,0
D083437,O099224,2023-10-18,2023-10-21,Delayed,3
D083438,O099225,2023-09-18,2023-09-18,On-Time,0
D083439,O099226,2023-11-04,2023-11-04,On-Time,0
D083440,O099227,2023-09-02,2023-09-02,On-Time,0
D083441,O099228,2023-02-06,2023-02-06,On-Time,0
D083442,O099229,2023-11-05,2023-11-05,On-Time,0
D083443,O099230,2023-02-24,2023-02-24,On-Time,0
D083444,O099231,2023-05-24,2023-05-28,Delayed,4
D083445,O099233,2023-09-21,2023-09-23,Delayed,2
