order_id,product_id,warehouse_id,quantity,order_date,order_amount,order_status
O087616,P030,W003,2,2023-09-16,440,Cancelled
O087617,P021,W010,1,2023-04-28,280,Delivered
O087618,P014,W003,4,2023-09-14,80,Delivered
O087620,P009,W009,2,2023-09-19,120,Delivered
O087622,P001,W004,1,2023-06-07,26,Cancelled
O087623,P002,W007,2,2023-05-15,90,Delivered
O087624,P026,W009,1,2023-10-27,180,Delivered
O087625,P024,W004,1,2023-08-02,180,Delivered
O087626,P021,W006,1,2023-07-07,280,Delivered
O087627,P023,W010,2,2023-02-23,50,Delivered
O087628,P009,W005,2,2023-06-18,120,Delivered
O087629,P016,W001,2,2023-02-28,358,Delivered
O087630,P021,W001,2,2023-12-13,560,Delivered
O087631,P009,W003,2,2023-05-29,120,Delivered
O087632,P012,W010,4,2023-02-13,396,Delivered
O087633,P023,W001,1,2023-12-01,25,Delivered
O087634,P014,W007,1,2023-12-03,20,Cancelled
O087635,P008,W007,1,2023-11-28,30,Delivered
O087636,P029,W006,1,2023-03-20,89,Delivered
O087637,P012,W003,2,2023-03-31,198,Delivered
O087638,P009,W007,2,2023-01-19,120,Delivered
O087639,P017,W008,1,2023-09-17,89,Delivered
O087640,P029,W002,2,2023-11-21,178,Delivered
O087641,P030,W002,2,2023-05-18,440,Delivered
O087642,P013,W010,3,2023-05-27,375,Delivered
O087643,P023,W001,2,2023-08-29,50,Delivered
O087644,P005,W003,4,2023-11-02,140,Delivered
O087645,P022,W006,1,2023-07-31,320,Delivered
O087646,P006,W006,1,2023-05-15,20,Cancelled
O087647,P027,W007,2,2023-11-15,700,Cancelled
O087648,P030,W009,2,2023-11-12,440,Delivered
O087649,P013,W006,3,2023-08-08,375,Delivered
O087650,P025,W003,2,2023-08-17,300,Delivered
O087651,P028,W005,2,2023-02-11,260,Delivered
O087652,P023,W008,2,2023-03-07,50,Delivered
O087653,P018,W010,1,2023-10-09,45,Delivered
O087654,P001,W008,2,2023-09-05,52,Delivered
O087655,P026,W008,1,2023-10-17,180,Delivered
O087656,P018,W003,2,2023-03-24,90,Delivered
O087657,P029,W006,2,2023-05-08,178,Delivered
O087658,P019,W003,1,2023-01-26,199,Delivered
O087659,P017,W004,1,2023-08-18,89,Delivered
O087660,P017,W008,2,2023-01-24,178,Delivered
O087661,P027,W002,2,2023-06-24,700,Delivered
O087662,P007,W009,1,2023-12-28,20,Delivered
O087663,P014,W001,3,2023-08-25,60,Delivered
O087664,P004,W002,1,2023-08-08,89,Delivered
O087665,P028,W010,1,2023-04-17,130,Delivered
O087666,P024,W004,1,2023-11-22,180,Delivered
O087667,P015,W009,1,2023-02-15,299,Delivered
O087668,P020,W005,1,2023-03-29,199,Delivered
O087669,P003,W003,3,2023-08-30,165,Delivered
O087670,P014,W005,4,2023-04-07,80,Delivered
O087671,P012,W008,3,2023-12-20,297,Delivered
O087673,P023,W005,1,2023-05-12,25,Delivered
O087674,P025,W004,2,2023-02-27,300,Delivered
O087675,P020,W010,2,2023-11-19,398,Pending
O087676,P015,W005,1,2023-08-02,299,Delivered
O087677,P015,W005,4,2023-06-30,1196,Pending
O087678,P001,W006,2,2023-02-28,52,Delivered
O087679,P026,W004,2,2023-02-25,360,Delivered
O087680,P026,W001,2,2023-06-15,360,Delivered
O087681,P021,W005,1,2023-05-31,280,Delivered
O087682,P008,W006,1,2023-06-11,30,Delivered
O087683,P029,W010,1,2023-03-05,89,Delivered
O087684,P020,W003,2,2023-02-09,398,Delivered
O087685,P025,W005,1,2023-06-04,150,Delivered
O087686,P019,W009,1,2023-04-14,199,Pending
O087687,P004,W003,4,2023-03-28,356,Delivered
O087688,P004,W005,3,2023-10-30,267,Cancelled
O087689,P013,W006,1,2023-02-20,125,Delivered
O087690,P017,W002,1,2023-11-28,89,Delivered
O087691,P024,W010,2,2023-07-07,360,Delivered
O087692,P002,W002,2,2023-10-17,90,Delivered
O087693,P012,W006,3,2023-08-14,297,Delivered
O087694,P022,W008,1,2023-03-13,320,Cancelled
O087695,P010,W004,1,2023-04-20,25,Delivered
O087699,P002,W006,4,2023-09-04,180,Delivered
O087700,P015,W005,1,2023-12-09,299,Delivered
O087701,P003,W002,2,2023-05-27,110,Delivered
O087702,P010,W006,2,2023-10-22,50,Delivered
O087703,P023,W007,1,2023-11-03,25,Delivered
O087704,P020,W008,2,2023-11-20,398,Delivered
O087705,P025,W003,1,2023-06-02,150,Delivered
O087706,P025,W001,1,2023-06-08,150,Pending
O087707,P026,W006,1,2023-03-17,180,Delivered
O087708,P007,W006,1,2023-12-12,20,Delivered
O087709,P019,W006,1,2023-11-24,199,Delivered
O087710,P011,W002,4,2023-04-20,160,Delivered
O087711,P005,W009,2,2023-05-20,70,Delivered
O087713,P026,W002,1,2023-06-22,180,Delivered
O087714,P013,W007,2,2023-05-20,250,Delivered
O087715,P021,W002,2,2023-10-14,560,Delivered
O087716,P023,W004,1,2023-02-07,25,Delivered
O087717,P007,W004,2,2023-03-01,40,Delivered
O087718,P008,W007,2,2023-04-27,60,Delivered
O087719,P030,W005,2,2023-01-08,440,Delivered
O087720,P030,W003,2,2023-10-04,440,Delivered
O087721,P027,W010,1,2023-05-08,350,Delivered
O087722,P002,W002,2,2023-03-10,90,Delivered
O087723,P020,W001,1,2023-10-04,199,Delivered
O087724,P024,W002,1,2023-10-08,180,Delivered
O087726,P026,W004,2,2023-09-28,360,Delivered
O087727,P006,W002,1,2023-12-10,20,Delivered
O087728,P005,W008,3,2023-07-16,105,Delivered
O087729,P006,W007,2,2023-08-08,40,Delivered
O087730,P002,W004,4,2023-08-14,180,Delivered
O087731,P024,W005,1,2023-11-18,180,Delivered
O087732,P027,W008,1,2023-12-23,350,Pending
O087734,P012,W009,2,2023-03-08,198,Delivered
O087735,P017,W006,1,2023-04-08,89,Delivered
O087736,P021,W008,2,2023-11-28,560,Delivered
O087737,P024,W007,2,2023-02-07,360,Delivered
O087739,P016,W009,1,2023-08-22,179,Delivered
O087740,P005,W010,4,2023-05-15,140,Delivered
O087741,P004,W001,2,2023-08-24,178,Delivered
O087742,P015,W007,2,2023-06-04,598,Delivered
O087743,P010,W003,2,2023-10-05,50,Delivered
O087744,P010,W007,2,2023-08-20,50,Delivered
O087745,P010,W001,2,2023-09-11,50,Delivered
O087746,P008,W004,2,2023-01-02,60,Cancelled
O087747,P024,W007,2,2023-10-24,360,Cancelled
O087748,P019,W010,2,2023-08-05,398,Delivered
O087749,P006,W007,1,2023-05-30,20,Delivered
O087750,P009,W009,2,2023-08-21,120,Delivered
O087751,P022,W007,1,2023-10-30,320,Delivered
O087752,P016,W009,1,2023-02-05,179,Delivered
O087753,P018,W003,1,2023-06-07,45,Delivered
O087754,P030,W003,1,2023-01-18,220,Delivered
O087755,P015,W008,4,2023-09-30,1196,Delivered
O087756,P023,W002,1,2023-11-30,25,Delivered
O087757,P009,W008,1,2023-02-21,60,Delivered
O087759,P021,W007,1,2023-12-06,280,Delivered
O087760,P010,W004,1,2023-02-22,25,Delivered
O087761,P005,W005,2,2023-02-18,70,Delivered
O087762,P015,W006,3,2023-07-05,897,Delivered
O087764,P012,W009,1,2023-09-01,99,Delivered
O087765,P029,W008,2,2023-09-08,178,Delivered
O087766,P024,W001,1,2023-02-01,180,Pending
O087768,P001,W006,3,2023-04-06,78,Delivered
O087769,P009,W010,2,2023-02-20,120,Delivered
O087770,P022,W008,1,2023-01-11,320,Delivered
O087771,P026,W010,2,2023-08-16,360,Delivered
O087773,P018,W004,2,2023-08-29,90,Cancelled
O087774,P002,W003,3,2023-10-28,135,Delivered
O087775,P005,W006,3,2023-08-15,105,Delivered
O087776,P028,W001,2,2023-11-26,260,Delivered
O087777,P016,W002,1,2023-04-29,179,Delivered
O087778,P024,W008,2,2023-03-03,360,Cancelled
O087779,P024,W009,2,2023-05-13,360,Delivered
O087780,P023,W005,1,2023-12-08,25,Delivered
O087781,P029,W003,1,2023-03-23,89,Delivered
O087782,P022,W002,2,2023-01-01,640,Delivered
O087783,P019,W005,1,2023-03-31,199,Pending
O087784,P009,W003,1,2023-09-10,60,Delivered
O087785,P018,W007,1,2023-11-16,45,Delivered
O087786,P024,W009,2,2023-12-25,360,Delivered
O087787,P002,W002,3,2023-01-21,135,Cancelled
O087788,P026,W009,2,2023-02-02,360,Delivered
O087789,P008,W002,2,2023-09-20,60,Delivered
O087790,P023,W010,1,2023-12-18,25,Delivered
O087791,P023,W006,1,2023-06-06,25,Delivered
O087792,P011,W008,2,2023-07-31,80,Cancelled
O087793,P016,W001,1,2023-09-25,179,Delivered
O087794,P017,W010,2,2023-01-16,178,Delivered
O087795,P007,W002,1,2023-10-05,20,Delivered
O087796,P005,W003,2,2023-03-16,70,Delivered
O087797,P021,W005,2,2023-01-19,560,Delivered
O087798,P006,W010,1,2023-08-10,20,Delivered
O087799,P011,W005,2,2023-03-07,80,Delivered
O087800,P022,W008,1,2023-06-16,320,Delivered
O087801,P024,W001,2,2023-11-10,360,Delivered
O087802,P003,W004,1,2023-06-03,55,Delivered
O087803,P003,W002,1,2023-12-15,55,Delivered
O087804,P022,W004,2,2023-10-22,640,Delivered
O087805,P019,W008,1,2023-03-12,199,Delivered
O087806,P011,W002,4,2023-11-30,160,Delivered
O087807,P014,W006,1,2023-04-18,20,Cancelled
O087808,P011,W009,3,2023-05-14,120,Delivered
O087809,P001,W009,4,2023-09-13,104,Delivered
O087811,P029,W004,2,2023-04-06,178,Delivered
O087812,P028,W007,1,2023-06-08,130,Delivered
O087813,P026,W009,1,2023-08-31,180,Delivered
O087814,P009,W001,1,2023-11-06,60,Cancelled
O087815,P028,W005,1,2023-07-07,130,Delivered
O087816,P016,W003,1,2023-10-07,179,Delivered
O087817,P025,W002,1,2023-04-13,150,Delivered
O087818,P012,W001,3,2023-10-10,297,Delivered
O087819,P004,W009,3,2023-12-26,267,Cancelled
O087820,P012,W006,1,2023-08-03,99,Delivered
O087821,P029,W002,2,2023-04-05,178,Delivered
O087822,P009,W001,2,2023-12-27,120,Delivered
O087823,P022,W010,1,2023-05-24,320,Delivered
O087825,P017,W002,2,2023-09-06,178,Delivered
O087826,P008,W004,2,2023-10-06,60,Delivered
O087827,P023,W003,2,2023-09-18,50,Delivered
O087828,P012,W002,3,2023-12-27,297,Delivered
O087829,P008,W007,2,2023-12-23,60,Delivered
O087830,P007,W010,1,2023-10-15,20,Delivered
O087831,P023,W010,1,2023-01-18,25,Delivered
O087832,P020,W003,2,2023-02-16,398,Delivered
O087833,P017,W002,1,2023-08-22,89,Delivered
O087834,P022,W005,1,2023-04-03,320,Delivered
O087835,P009,W004,1,2023-05-05,60,Delivered
O087836,P002,W004,4,2023-12-11,180,Delivered
O087837,P030,W004,2,2023-05-25,440,Delivered
O087838,P026,W004,1,2023-01-27,180,Delivered
O087839,P007,W001,1,2023-08-05,20,Delivered
O087840,P003,W001,1,2023-01-02,55,Delivered
O087842,P018,W007,2,2023-02-22,90,Cancelled
O087843,P006,W006,2,2023-12-13,40,Delivered
O087844,P019,W007,2,2023-06-30,398,Delivered
O087845,P001,W003,1,2023-01-25,26,Delivered
O087846,P021,W010,1,2023-01-20,280,Cancelled
O087847,P024,W002,2,2023-02-08,360,Delivered
O087848,P017,W008,2,2023-09-20,178,Delivered
O087849,P023,W001,2,2023-06-11,50,Cancelled
O087850,P001,W008,4,2023-03-16,104,Delivered
O087852,P008,W004,2,2023-04-30,60,Delivered
O087853,P002,W001,3,2023-10-27,135,Cancelled
O087854,P017,W009,1,2023-09-27,89,Delivered
O087855,P022,W009,1,2023-03-30,320,Delivered
O087856,P027,W003,2,2023-07-25,700,Pending
O087857,P024,W006,1,2023-04-20,180,Delivered
O087858,P020,W003,2,2023-02-18,398,Cancelled
O087859,P023,W008,2,2023-04-29,50,Delivered
O087860,P019,W006,1,2023-11-11,199,Delivered
O087861,P024,W010,1,2023-08-07,180,Delivered
O087862,P025,W004,2,2023-03-08,300,Delivered
O087863,P026,W009,1,2023-02-17,180,Delivered
O087864,P012,W006,3,2023-05-12,297,Delivered
O087865,P009,W006,2,2023-06-12,120,Delivered
O087866,P020,W001,2,2023-08-31,398,Delivered
O087867,P027,W003,2,2023-04-03,700,Delivered
O087868,P029,W010,2,2023-08-01,178,Delivered
O087869,P011,W006,2,2023-01-17,80,Delivered
O087870,P017,W009,1,2023-05-26,89,Cancelled
O087871,P022,W001,1,2023-11-06,320,Delivered
O087872,P021,W007,1,2023-02-24,280,Delivered
O087873,P030,W009,1,2023-06-26,220,Delivered
O087874,P026,W002,1,2023-04-13,180,Delivered
O087875,P012,W009,3,2023-10-04,297,Delivered
O087876,P027,W004,2,2023-01-29,700,Delivered
O087877,P011,W002,1,2023-04-22,40,Delivered
O087878,P005,W007,4,2023-12-05,140,Delivered
O087879,P023,W004,2,2023-02-28,50,Delivered
O087880,P027,W001,1,2023-06-06,350,Delivered
O087881,P026,W007,1,2023-12-08,180,Delivered
O087883,P026,W002,1,2023-02-09,180,Cancelled
O087884,P016,W007,1,2023-04-28,179,Delivered
O087886,P014,W002,1,2023-07-03,20,Delivered
O087887,P027,W007,1,2023-03-01,350,Delivered
O087888,P007,W008,1,2023-10-02,20,Delivered
O087889,P008,W010,1,2023-10-24,30,Delivered
O087890,P010,W002,2,2023-04-27,50,Cancelled
O087892,P025,W001,2,2023-02-01,300,Delivered
O087893,P015,W010,3,2023-07-01,897,Delivered
O087895,P021,W005,1,2023-10-07,280,Delivered
O087896,P024,W004,1,2023-01-16,180,Delivered
O087897,P024,W004,2,2023-04-14,360,Delivered
O087900,P011,W007,4,2023-02-04,160,Delivered
O087902,P021,W005,1,2023-04-27,280,Delivered
O087903,P004,W008,3,2023-06-26,267,Delivered
O087904,P021,W008,2,2023-03-15,560,Delivered
O087905,P009,W003,2,2023-06-03,120,Delivered
O087906,P017,W009,1,2023-08-16,89,Delivered
O087907,P001,W003,3,2023-07-17,78,Delivered
O087908,P009,W005,1,2023-09-18,60,Delivered
O087909,P020,W002,1,2023-05-18,199,Delivered
O087910,P013,W007,4,2023-06-20,500,Delivered
O087911,P026,W004,1,2023-05-09,180,Delivered
O087912,P003,W010,1,2023-11-15,55,Delivered
O087913,P011,W007,1,2023-01-12,40,Delivered
O087914,P030,W006,1,2023-10-31,220,Delivered
O087915,P011,W006,1,2023-10-30,40,Delivered
O087916,P018,W007,2,2023-03-13,90,Delivered
O087918,P030,W002,2,2023-09-24,440,Delivered
O087919,P008,W008,1,2023-05-05,30,Delivered
O087920,P003,W007,2,2023-02-17,110,Delivered
O087921,P015,W009,3,2023-08-04,897,Delivered
O087922,P011,W001,4,2023-02-14,160,Delivered
O087923,P028,W010,1,2023-10-06,130,Delivered
O087924,P004,W004,4,2023-11-29,356,Delivered
O087925,P006,W007,2,2023-08-16,40,Delivered
O087926,P011,W002,3,2023-05-31,120,Cancelled
O087928,P030,W003,1,2023-10-12,220,Delivered
O087929,P019,W002,1,2023-12-13,199,Delivered
O087930,P017,W001,1,2023-11-12,89,Delivered
O087931,P005,W004,1,2023-06-05,35,Cancelled
O087932,P029,W006,1,2023-11-29,89,Cancelled
O087933,P017,W008,2,2023-02-26,178,Delivered
O087934,P021,W009,1,2023-08-30,280,Delivered
O087935,P003,W004,3,2023-03-17,165,Cancelled
O087936,P026,W004,1,2023-03-26,180,Delivered
O087937,P028,W003,1,2023-09-04,130,Delivered
O087938,P008,W008,1,2023-02-08,30,Delivered
O087939,P023,W006,1,2023-09-07,25,Delivered
O087940,P026,W003,2,2023-01-25,360,Cancelled
O087941,P027,W002,2,2023-05-29,700,Delivered
O087942,P003,W010,4,2023-03-01,220,Delivered
O087943,P015,W004,1,2023-10-27,299,Delivered
O087944,P026,W006,1,2023-01-14,180,Delivered
O087945,P006,W008,2,2023-10-02,40,Delivered
O087946,P016,W003,2,2023-03-05,358,Delivered
O087947,P012,W004,2,2023-03-01,198,Delivered
O087948,P001,W003,2,2023-06-04,52,Delivered
O087949,P001,W006,4,2023-12-05,104,Delivered
O087950,P012,W007,2,2023-06-06,198,Delivered
O087951,P027,W002,2,2023-11-28,700,Cancelled
O087952,P004,W006,3,2023-11-14,267,Delivered
O087953,P006,W001,2,2023-03-10,40,Delivered
O087954,P024,W010,2,2023-07-26,360,Delivered
O087955,P012,W009,4,2023-10-09,396,Delivered
O087956,P005,W009,1,2023-06-16,35,Delivered
O087957,P022,W002,2,2023-03-21,640,Delivered
O087958,P027,W010,1,2023-02-28,350,Delivered
O087959,P002,W010,3,2023-03-22,135,Delivered
O087960,P027,W009,1,2023-05-27,350,Delivered
O087961,P007,W010,1,2023-11-02,20,Delivered
O087962,P004,W002,3,2023-11-17,267,Delivered
O087963,P005,W002,2,2023-09-13,70,Delivered
O087964,P015,W009,4,2023-10-26,1196,Delivered
O087965,P009,W005,1,2023-01-08,60,Delivered
O087966,P023,W008,2,2023-05-15,50,Delivered
O087967,P017,W009,2,2023-11-23,178,Delivered
O087968,P030,W009,1,2023-12-14,220,Delivered
O087969,P004,W002,2,2023-10-12,178,Delivered
O087970,P004,W002,4,2023-01-02,356,Delivered
O087971,P023,W004,2,2023-06-27,50,Delivered
O087972,P012,W003,2,2023-10-23,198,Delivered
O087973,P009,W010,2,2023-03-22,120,Delivered
O087974,P029,W001,2,2023-11-02,178,Delivered
O087975,P023,W003,2,2023-09-08,50,Pending
O087976,P024,W008,1,2023-05-17,180,Delivered
O087977,P006,W009,1,2023-07-30,20,Delivered
O087978,P007,W006,1,2023-05-05,20,Delivered
O087979,P018,W005,2,2023-03-24,90,Delivered
O087980,P007,W010,2,2023-05-08,40,Delivered
O087981,P007,W009,2,2023-12-08,40,Delivered
O087982,P004,W010,4,2023-01-05,356,Delivered
O087983,P019,W005,2,2023-09-14,398,Cancelled
O087984,P002,W008,3,2023-11-28,135,Cancelled
O087986,P027,W010,2,2023-06-02,700,Delivered
O087987,P001,W005,1,2023-11-24,26,Delivered
O087988,P023,W010,2,2023-12-03,50,Delivered
O087989,P021,W010,2,2023-02-19,560,Delivered
O087990,P003,W003,1,2023-09-20,55,Delivered
O087991,P025,W004,1,2023-08-13,150,Delivered
O087992,P010,W010,1,2023-01-03,25,Delivered
O087993,P024,W002,1,2023-10-02,180,Delivered
O087994,P022,W008,2,2023-10-29,640,Delivered
O087995,P026,W005,1,2023-07-29,180,Cancelled
O087996,P028,W003,1,2023-03-20,130,Delivered
O087997,P029,W001,1,2023-12-09,89,Delivered
O087998,P019,W010,1,2023-07-11,199,Delivered
O087999,P025,W006,1,2023-08-19,150,Delivered
O088000,P026,W010,1,2023-04-21,180,Delivered
O088001,P029,W002,2,2023-01-22,178,Delivered
O088002,P014,W006,4,2023-06-11,80,Pending
O088003,P025,W001,1,2023-09-28,150,Delivered
O088004,P011,W009,2,2023-08-14,80,Delivered
O088005,P024,W001,2,2023-01-19,360,Delivered
O088006,P012,W003,4,2023-06-30,396,Delivered
O088007,P020,W010,2,2023-12-02,398,Delivered
O088008,P007,W008,2,2023-11-19,40,Delivered
O088010,P027,W001,2,2023-06-19,700,Delivered
O088011,P009,W010,2,2023-04-14,120,Delivered
O088012,P012,W005,2,2023-11-20,198,Delivered
O088013,P019,W001,2,2023-07-12,398,Delivered
O088014,P024,W003,2,2023-01-18,360,Delivered
O088016,P024,W002,1,2023-01-12,180,Delivered
O088017,P009,W003,2,2023-06-03,120,Delivered
O088018,P017,W002,1,2023-06-06,89,Delivered
O088019,P019,W001,1,2023-05-01,199,Delivered
O088020,P016,W010,2,2023-04-04,358,Cancelled
O088021,P028,W007,2,2023-03-16,260,Delivered
O088023,P011,W006,3,2023-06-03,120,Delivered
O088025,P021,W009,1,2023-03-06,280,Delivered
O088027,P006,W008,2,2023-05-29,40,Delivered
O088029,P021,W009,2,2023-11-23,560,Delivered
O088030,P024,W004,2,2023-02-28,360,Delivered
O088031,P026,W002,1,2023-09-29,180,Delivered
O088032,P027,W008,1,2023-01-01,350,Delivered
O088033,P021,W007,2,2023-11-28,560,Delivered
O088034,P026,W009,1,2023-01-26,180,Delivered
O088035,P011,W005,2,2023-01-05,80,Delivered
O088036,P004,W009,4,2023-12-19,356,Delivered
O088037,P006,W010,2,2023-08-23,40,Delivered
O088038,P002,W004,3,2023-12-16,135,Delivered
O088039,P004,W002,3,2023-06-27,267,Delivered
O088041,P028,W002,2,2023-03-06,260,Delivered
O088042,P004,W007,3,2023-02-24,267,Delivered
O088043,P020,W001,2,2023-03-09,398,Delivered
O088044,P007,W004,1,2023-04-04,20,Delivered
O088045,P015,W010,1,2023-03-02,299,Delivered
O088046,P009,W002,1,2023-02-14,60,Delivered
O088047,P002,W002,2,2023-03-21,90,Delivered
O088048,P020,W010,2,2023-04-14,398,Delivered
O088049,P008,W010,1,2023-05-21,30,Delivered
O088050,P026,W002,2,2023-07-27,360,Delivered
O088052,P005,W007,3,2023-02-12,105,Delivered
O088053,P016,W001,2,2023-05-27,358,Delivered
O088054,P020,W005,2,2023-10-31,398,Delivered
O088055,P012,W006,1,2023-07-28,99,Delivered
O088056,P006,W003,1,2023-04-26,20,Delivered
O088057,P022,W002,2,2023-02-22,640,Delivered
O088058,P021,W007,1,2023-12-22,280,Delivered
O088059,P026,W001,2,2023-02-10,360,Delivered
O088060,P021,W006,2,2023-01-18,560,Delivered
O088061,P028,W004,2,2023-03-31,260,Delivered
O088062,P030,W002,1,2023-10-25,220,Pending
O088064,P014,W003,2,2023-06-27,40,Delivered
O088065,P012,W008,1,2023-04-19,99,Pending
O088066,P004,W010,1,2023-04-19,89,Delivered
O088067,P004,W007,2,2023-10-04,178,Delivered
O088068,P020,W004,2,2023-02-28,398,Delivered
O088069,P015,W001,1,2023-04-04,299,Delivered
O088071,P030,W003,1,2023-05-11,220,Delivered
O088072,P023,W004,2,2023-02-06,50,Delivered
O088073,P022,W003,1,2023-07-16,320,Delivered
O088074,P011,W009,4,2023-01-05,160,Delivered
O088075,P029,W003,2,2023-02-04,178,Pending
O088076,P025,W007,2,2023-09-12,300,Delivered
O088077,P008,W008,2,2023-04-30,60,Delivered
O088078,P003,W010,3,2023-12-30,165,Delivered
O088079,P015,W005,4,2023-03-29,1196,Delivered
O088080,P020,W002,1,2023-12-11,199,Delivered
O088081,P030,W004,2,2023-09-26,440,Delivered
O088082,P010,W009,2,2023-12-18,50,Delivered
O088084,P025,W010,2,2023-05-11,300,Delivered
O088085,P023,W002,2,2023-08-07,50,Delivered
O088086,P011,W005,3,2023-07-17,120,Delivered
O088087,P016,W004,1,2023-05-17,179,Delivered
O088088,P030,W003,1,2023-11-29,220,Delivered
O088089,P017,W007,1,2023-02-28,89,Delivered
O088090,P018,W001,2,2023-04-23,90,Delivered
O088091,P023,W007,2,2023-11-09,50,Delivered
O088092,P021,W006,2,2023-09-20,560,Delivered
O088093,P001,W001,1,2023-07-04,26,Delivered
O088094,P015,W010,4,2023-11-18,1196,Delivered
O088095,P024,W001,1,2023-06-30,180,Delivered
O088096,P030,W002,2,2023-10-24,440,Delivered
O088097,P017,W008,2,2023-07-24,178,Delivered
O088098,P003,W002,1,2023-10-01,55,Delivered
O088099,P007,W007,1,2023-02-21,20,Delivered
O088100,P013,W008,3,2023-01-11,375,Delivered
O088101,P013,W009,1,2023-03-17,125,Delivered
O088102,P011,W004,2,2023-05-02,80,Delivered
O088103,P004,W009,3,2023-11-16,267,Delivered
O088104,P020,W009,2,2023-10-10,398,Delivered
O088105,P008,W001,1,2023-12-24,30,Delivered
O088106,P025,W004,1,2023-04-16,150,Delivered
O088107,P026,W007,2,2023-11-22,360,Delivered
O088108,P030,W005,2,2023-04-13,440,Delivered
O088109,P010,W005,1,2023-03-30,25,Delivered
O088110,P012,W007,4,2023-05-18,396,Delivered
O088112,P001,W005,2,2023-05-17,52,Delivered
O088113,P012,W010,4,2023-05-02,396,Delivered
O088114,P005,W008,3,2023-01-31,105,Delivered
O088115,P001,W005,3,2023-09-07,78,Delivered
O088116,P009,W004,2,2023-11-23,120,Delivered
O088117,P022,W007,1,2023-08-10,320,Pending
O088118,P025,W008,2,2023-03-09,300,Delivered
O088119,P004,W006,4,2023-03-30,356,Cancelled
O088120,P002,W007,1,2023-07-27,45,Delivered
O088121,P009,W001,1,2023-05-21,60,Delivered
O088122,P002,W001,3,2023-04-03,135,Cancelled
O088123,P019,W009,1,2023-01-03,199,Delivered
O088124,P026,W009,2,2023-05-28,360,Delivered
O088126,P020,W003,1,2023-10-23,199,Delivered
O088127,P027,W004,2,2023-04-29,700,Delivered
O088128,P024,W003,1,2023-07-15,180,Delivered
O088129,P018,W007,2,2023-05-15,90,Delivered
O088130,P016,W001,1,2023-12-28,179,Delivered
